,,,,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 14U PG Florida State Championship (OPEN),,,May 12 - 14,,,BOOMBAH Sports Complex | Sanford, FL,,,Base Eleven,https://www.perfectgame.org/Events/Tournaments/Teams/?team=532370,,Base Eleven,Orlando, FL,39202,146493,532370,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39202,,Orlando, FL,2,24,Champion (3) | Runner - up (5) | Third place (16),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 10U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Sandlot Baseball Academy 10u-Mills,https://www.perfectgame.org/Events/Tournaments/Teams/?team=525779,,Sandlot Baseball Academy,Scranton, PA,23640,162804,525779,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23640,,Scranton, PA,11,6,Champion (1) | Runner - up (3) | Third place (2),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 10U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Smithsburg Blue Crabs,https://www.perfectgame.org/Events/Tournaments/Teams/?team=511835,,Smithsburg Blue Crabs,Hagerstown, MD,54021,148936,511835,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54021,,Hagerstown, MD,1,2,Champion (0) | Runner - up (2) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 10U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Steel City Maulers,https://www.perfectgame.org/Events/Tournaments/Teams/?team=508630,,Steel City Maulers,McKeesport, PA,57000,159782,508630,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=57000,,North Huntingdon, PA,1,1,Champion (1) | Runner - up (0) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,5 Star Mason Dixon 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=559084,,5 Star Baseball,Hanover, PA,2624,167598,559084,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,370,884,Champion (282) | Runner - up (234) | Third place (368),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Beaver Valley Red,https://www.perfectgame.org/Events/Tournaments/Teams/?team=531971,,Beaver Valley Baseball,Beaver Valley, PA,17562,163433,531971,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17562,,Beaver, PA,13,12,Champion (7) | Runner - up (3) | Third place (2),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Canes Mid-Atlantic Black,https://www.perfectgame.org/Events/Tournaments/Teams/?team=516711,,Canes Baseball,Millersville, MD,1259,161483,516711,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259,,Fredericksburg, VA,135,274,Champion (103) | Runner - up (88) | Third place (83),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Delmarva Aces 14u Beach,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514808,,Delmarva Aces,Berlin, MD,8800,148556,514808,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=8800,,Berlin, MD,19,8,Champion (4) | Runner - up (1) | Third place (3),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Hcyp Raiders,https://www.perfectgame.org/Events/Tournaments/Teams/?team=537123,,HCYP Raiders,Ellicott City, MD,3968,148734,537123,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3968,,Ellicott City, MD,5,3,Champion (0) | Runner - up (2) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Keystone State Bombers,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514881,,Keystone State Bombers,Manheim, PA,8701,145067,514881,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=8701,,Manheim, PA,12,56,Champion (21) | Runner - up (15) | Third place (20),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Mid Atlantic Shockers,https://www.perfectgame.org/Events/Tournaments/Teams/?team=544195,,Mid-Atlantic Shockers,Berlin, MD,46545,164913,544195,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46545,,Berlin, MD,1,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Next Level Ballers,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515994,,Colonial Baseball Association,Lafayette Hill, PA,57453,161328,515994,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=57453,,Lafayette Hill, PA,1,1,Champion (0) | Runner - up (0) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,Team Beast,https://www.perfectgame.org/Events/Tournaments/Teams/?team=568044,,BEAST BASEBALL, LLC,Perry Hall, MD,51308,139811,568044,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=51308,,Perry Hall, MD,3,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,In The Net | Palmyra, PA,,,U.S. Elite Mid-Atlantic Regional,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515727,,US Elite Baseball,Westminster, MD,9657,149892,515727,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9657,,Bowling Green, KY,27,52,Champion (16) | Runner - up (11) | Third place (25),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,Keystone Field House Complex | Newville, PA,,,API Academy Red,https://www.perfectgame.org/Events/Tournaments/Teams/?team=532669,,API Baseball Academy,Gambrills, MD,12885,163473,532669,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=12885,,Gambrills, MD,6,9,Champion (1) | Runner - up (2) | Third place (6),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,Keystone Field House Complex | Newville, PA,,,Dig In Baseball 13u National,https://www.perfectgame.org/Events/Tournaments/Teams/?team=562361,,Dig In Baseball,Gaithersburg , MD,3156,145347,562361,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3156,,Frederick, MD,8,18,Champion (7) | Runner - up (4) | Third place (7),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,Keystone Field House Complex | Newville, PA,,,FB Braves 13U Red,https://www.perfectgame.org/Events/Tournaments/Teams/?team=597273,,Flores Baseball Training,West Orange, NJ,27784,147974,597273,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27784,,Fairfield, NJ,15,43,Champion (16) | Runner - up (10) | Third place (17),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,Keystone Field House Complex | Newville, PA,,,Hcyp Raiders Blue,https://www.perfectgame.org/Events/Tournaments/Teams/?team=516157,,HCYP Raiders,Ellicott City , MD,3968,145908,516157,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3968,,Ellicott City, MD,5,3,Champion (0) | Runner - up (2) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Central PA Spring Elite Championship (OPEN),,,May 12 - 14,,,Keystone Field House Complex | Newville, PA,,,Keystone State Bombers,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514878,,Keystone State Bombers,Manheim, PA,8701,161114,514878,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=8701,,Manheim, PA,12,56,Champion (21) | Runner - up (15) | Third place (20),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,Baserats Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/?team=503970,,Baserats Baseball,Staten Island, NY,20228,144530,503970,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20228,,Staten Island, NY,3,7,Champion (3) | Runner - up (2) | Third place (2),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,Fb Braves 11u White,https://www.perfectgame.org/Events/Tournaments/Teams/?team=540428,,Flores Baseball Training,West Orange, NJ,27784,144589,540428,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27784,,Fairfield, NJ,15,43,Champion (16) | Runner - up (10) | Third place (17),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,NY Dynasty,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514218,,NY Dynasty,Staten Island, NY,35008,160945,514218,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35008,,Staten Island, NY,6,8,Champion (0) | Runner - up (0) | Third place (8),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,Renegades Blue,https://www.perfectgame.org/Events/Tournaments/Teams/?team=579272,,Renegades Baseball Club,Bronxville, NY,47813,157257,579272,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47813,,Yonkers, NY,1,1,Champion (0) | Runner - up (0) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,SFX Huskies,https://www.perfectgame.org/Events/Tournaments/Teams/?team=540311,,SFX Youth Sports,Brooklyn, NY,20236,164274,540311,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20236,,Brooklyn, NY,1,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Great Kills Little League | Staten Island, NY,,,Tbt Ny Ballers Black,https://www.perfectgame.org/Events/Tournaments/Teams/?team=521580,,TBT Ballers Baseball,Congers, NY,25558,162391,521580,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558,,Boca Raton, FL,38,127,Champion (60) | Runner - up (30) | Third place (37),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 12U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,South Shore Little League | Staten Island, NY,,,Canes New Jersey 12u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=518140,,Canes Baseball,Wayne, NJ,1259,159430,518140,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259,,Fredericksburg, VA,135,274,Champion (103) | Runner - up (88) | Third place (83),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 12U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,South Shore Little League | Staten Island, NY,,,Hammers Red,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514334,,Hammers Red,Middletown , NJ,57355,160984,514334,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=57355,,Marlboro, NJ,1,1,Champion (0) | Runner - up (0) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 12U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,South Shore Little League | Staten Island, NY,,,Mid-Atlantic Ghost 12u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515166,,PRD,Tinton Falls, NJ,22625,147213,515166,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 12U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,South Shore Little League | Staten Island, NY,,,North Jersey Ghost 12U,https://www.perfectgame.org/Events/Tournaments/Teams/?team=572548,,PRD,Fairfield, NJ,22625,170153,572548,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 12U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,South Shore Little League | Staten Island, NY,,,SFX Huskies,https://www.perfectgame.org/Events/Tournaments/Teams/?team=560024,,SFX,Brooklyn, NY,43742,153440,560024,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43742,,Brooklyn, NY,2,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Riverbank Park | Newark, NJ,,,13u Mid-Atlantic Ghost,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514619,,PRD,08080, NJ,22625,147096,514619,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Riverbank Park | Newark, NJ,,,Full Count Futures,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515658,,Full Count Baseball Academy,Bridgewater, NJ,19597,145842,515658,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19597,,Bridgewater, NJ,7,16,Champion (2) | Runner - up (3) | Third place (11),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Riverbank Park | Newark, NJ,,,Jersey Giants 13u  White,https://www.perfectgame.org/Events/Tournaments/Teams/?team=577339,,Jersey Giants Baseball Club,Manasquan, NJ,25511,168300,577339,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25511,,Manasquan, NJ,6,2,Champion (0) | Runner - up (0) | Third place (2),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Super NIT/PGI Qualifier (AAA),,,May 12 - 14,,,Riverbank Park | Newark, NJ,,,NY Dynasty,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514219,,NY Dynasty,Staten Island, NY,35008,160946,514219,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35008,,Staten Island, NY,6,8,Champion (0) | Runner - up (0) | Third place (8),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Brooklyn Bonnies 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=542825,,Brooklyn Bonnies,Brooklyn, NY,23592,155265,542825,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23592,,Brooklyn, NY,2,1,Champion (0) | Runner - up (0) | Third place (1),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Canes New Jersey 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=519674,,Canes Baseball,Wayne, NJ,1259,159433,519674,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259,,Fredericksburg, VA,135,274,Champion (103) | Runner - up (88) | Third place (83),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Canes New York 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514433,,Canes Tri-State,Monroe, NY,61000,150717,514433,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=61000,,Monroe, NY,11,16,Champion (4) | Runner - up (3) | Third place (9),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,East Coast Ghost 14U,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514126,,PRD,Little Silver, NJ,22625,140251,514126,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,East Coast Ghost Mocha 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515115,,PRD,Tinton Falls, NJ,22625,145783,515115,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,East Coast Ghost Scout 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514125,,PRD,Tinton Falls, NJ,22625,145565,514125,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22625,,Little Silver, NJ,78,124,Champion (32) | Runner - up (27) | Third place (65),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Full Count Futures,https://www.perfectgame.org/Events/Tournaments/Teams/?team=515675,,Full Count Baseball Academy,Bridgewater, NJ,19597,148291,515675,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19597,,Bridgewater, NJ,7,16,Champion (2) | Runner - up (3) | Third place (11),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Grit Black 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=554302,,Get Coached,New City , NY,19064,148051,554302,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19064,,New City, NY,29,59,Champion (20) | Runner - up (20) | Third place (19),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Intensity Baseball 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=568976,,Intensity Baseball,Farmingdale (Monmouth), NJ,35872,151643,568976,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35872,,Farmingdale (Monmouth), NJ,7,12,Champion (2) | Runner - up (3) | Third place (7),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Nj Rising Rebels 2027,https://www.perfectgame.org/Events/Tournaments/Teams/?team=502481,,New Jersey Rising Rebels,Morristown, NJ,15906,140838,502481,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15906,,Morristown, NJ,14,5,Champion (1) | Runner - up (1) | Third place (3),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Northeast Supreme 14u Regional,https://www.perfectgame.org/Events/Tournaments/Teams/?team=558479,,Get Coached,Chestnut Ridge, NY,19064,167376,558479,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19064,,New City, NY,29,59,Champion (20) | Runner - up (20) | Third place (19),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Ny Gothams 14u (27),https://www.perfectgame.org/Events/Tournaments/Teams/?team=501240,,NY Gothams,New York, NY,485,143607,501240,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=485,,New York, NY,8,24,Champion (5) | Runner - up (7) | Third place (12),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,RCBC Ghost 14U Nationals,https://www.perfectgame.org/Events/Tournaments/Teams/?team=514508,,RCBC Ghost,Staten Island, NY,15736,151016,514508,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15736,,Staten Island, NY,12,79,Champion (17) | Runner - up (27) | Third place (35),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,Tkr Reds 2027,https://www.perfectgame.org/Events/Tournaments/Teams/?team=503022,,TKR Reds,Staten Island, NY,26276,139798,503022,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26276,,Staten island, NY,11,5,Champion (1) | Runner - up (0) | Third place (4),
,,,,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 14U PG Northeast Super NIT/PGI Qualifier (OPEN),,,May 12 - 14,,,Richmond County Youth Complex | Staten Island, NY,,,TKR Reds 27 - AJ,https://www.perfectgame.org/Events/Tournaments/Teams/?team=506134,,TKR Reds,Staten Island, NY,26276,159486,506134,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26276,,Staten island, NY,11,5,Champion (1) | Runner - up (0) | Third place (4),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,14u Biscuits--Brown,https://www.perfectgame.org/Events/Tournaments/Teams/?team=588013,,Biscuits Baseball,Chandler, AZ,54741,142111,588013,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54741,,Chandler, AZ,6,3,Champion (0) | Runner - up (1) | Third place (2),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Arizona Spurs 14u,https://www.perfectgame.org/Events/Tournaments/Teams/?team=581362,,Arizona Spurs,Queen Creek, AZ,38720,146733,581362,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=38720,,Queen Creek, AZ,2,10,Champion (7) | Runner - up (2) | Third place (1),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Cali National Baseball Academy- Garcia,https://www.perfectgame.org/Events/Tournaments/Teams/?team=541595,,Cali National Baseball Academy,Irvine, CA,44107,154036,541595,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44107,,Yorba linda, CA,9,35,Champion (13) | Runner - up (4) | Third place (18),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Cali National Baseball Academy- Murphy,https://www.perfectgame.org/Events/Tournaments/Teams/?team=520740,,Cali National Baseball Academy,Irvine, CA,44107,147078,520740,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44107,,Yorba linda, CA,9,35,Champion (13) | Runner - up (4) | Third place (18),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Canes Az 2027 Gold,https://www.perfectgame.org/Events/Tournaments/Teams/?team=510071,,Canes West,Scottsdale, AZ,39200,145371,510071,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39200,,Murrieta, CA,74,128,Champion (33) | Runner - up (34) | Third place (61),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Iron Baseball Club,https://www.perfectgame.org/Events/Tournaments/Teams/?team=531054,,Iron Baseball Club,Phoenix, AZ,57516,161468,531054,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=57516,,Phoenix, AZ,1,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Nomadic 2027 Black,https://www.perfectgame.org/Events/Tournaments/Teams/?team=520687,,Nomadic Baseball,Gilbert, AZ,31058,162172,520687,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31058,,Gilbert, AZ,8,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Nomadic 2027 Gold,https://www.perfectgame.org/Events/Tournaments/Teams/?team=503447,,Nomadic Baseball,Gilbert, AZ,31058,158987,503447,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31058,,Gilbert, AZ,8,1,Champion (0) | Runner - up (1) | Third place (0),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,One National Navy,https://www.perfectgame.org/Events/Tournaments/Teams/?team=593045,,ONE NATIONAL,GILBERT, AZ,22319,159332,593045,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22319,,Gilbert, AZ,8,13,Champion (4) | Runner - up (5) | Third place (4),
,,,,,,PG West National,,,PGWestNational@perfectgame.org,,,,,,,2023 14U PG Southwest Spring Invitational (OPEN),,,May 12 - 14,,,SF Giants Baseball Complex | Scottsdale, AZ,,,Scottsdale Dirtbags Gold 2027,https://www.perfectgame.org/Events/Tournaments/Teams/?team=540548,,Scottsdale Dirtbags,Scottsdale, AZ,42242,144268,540548,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42242,,Scottsdale, AZ,21,36,Champion (14) | Runner - up (11) | Third place (11),
